ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000147669,5440,POLR2K,"RNA polymerase II, I and III subunit K",0.910212888414975,6.35486317689442,4.90642868075155,0.000240165852192298,0.00508892820841105,0.304739821169519
ENSG00000177383,64110,MAGEF1,MAGE family member F1,0.908747614752161,7.28939584214229,7.34323566418716,3.94214008881675e-06,0.000424018334406742,4.41000534482869
ENSG00000130255,25873,RPL36,ribosomal protein L36,0.907020229080469,7.58270046570863,5.90628070653916,4.03147316887391e-05,0.00164160365778009,1.9992657671278
ENSG00000231500,6222,RPS18,ribosomal protein S18,0.900485471579752,8.2472585867991,8.0922748908347,1.30610012988609e-06,0.000216832699117411,5.47979439642033
ENSG00000104824,3191,HNRNPL,heterogeneous nuclear ribonucleoprotein L,0.899803847060232,5.70956746546173,5.85722556353503,4.38637687668224e-05,0.00175075067169557,2.11342662786481
ENSG00000101132,5203,PFDN4,prefoldin subunit 4,0.896888075419191,5.12868042472613,4.94905010310705,0.000221971048947942,0.00487640758077052,0.607157420388654
ENSG00000135272,29969,MDFIC,MyoD family inhibitor domain containing,0.893334100920224,5.49737766328016,5.02589521403343,0.000192691129764783,0.00443877781065305,0.669029455978533
ENSG00000143977,6637,SNRPG,small nuclear ribonucleoprotein polypeptide G,0.890411715614812,7.07147093802897,4.926275329959,0.00023150836127533,0.00498407520102095,0.254870168864293
ENSG00000127418,53834,FGFRL1,fibroblast growth factor receptor like 1,0.89034777675603,4.56630677173914,4.87454794898496,0.0002547820985683,0.00524486088888705,0.53152864436333
ENSG00000163545,81788,NUAK2,NUAK family kinase 2,0.889848957558225,4.95831892215365,5.3139648151121,0.000114166897356285,0.00313085241474505,1.29351218636099
ENSG00000144034,51002,TPRKB,TP53RK binding protein,0.88331268317606,5.15660408733477,5.24916526921322,0.000128309409036001,0.0033973550422094,1.15275920823557
ENSG00000131469,6155,RPL27,ribosomal protein L27,0.883210582062981,8.02302742823243,5.94448064644977,3.77598692868305e-05,0.00155723246099781,2.02350081160863
ENSG00000177628,2629,GBA,glucosylceramidase beta,0.882694634743004,5.90800682512284,6.33453530009866,1.95765147021424e-05,0.00102840527835998,2.92150508660464
ENSG00000142937,6202,RPS8,ribosomal protein S8,0.882626761466719,7.5275830218002,7.60369825654162,2.6635329536243e-06,0.000334742925377831,4.79751567997163
ENSG00000123737,5393,EXOSC9,exosome component 9,0.876059867656883,5.25805586175936,5.38722044960289,0.000100114917528156,0.00289829990151081,1.37410921546769
ENSG00000125351,65109,UPF3B,UPF3B regulator of nonsense mediated mRNA decay,0.874229042641691,5.04584184637918,4.74120940832531,0.000326642346792477,0.0062185452680386,0.224843389238178
ENSG00000139343,6636,SNRPF,small nuclear ribonucleoprotein polypeptide F,0.873212739860002,6.26268520450183,4.4993393959334,0.0005154087323644,0.00854664098841211,-0.454520665787121
ENSG00000137267,7280,TUBB2A,tubulin beta 2A class IIa,0.865794533446335,6.19738416546757,5.80257004136846,4.82061177985463e-05,0.0018611555102309,1.98485946744275
ENSG00000197958,6136,RPL12,ribosomal protein L12,0.861207702729329,6.00198702441826,5.95187874040794,3.72849912218108e-05,0.00154953732848376,2.27536008355511
ENSG00000130522,3727,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit",0.8591751953562,6.91635298029277,6.07494829360347,3.02401101324012e-05,0.00133229993411194,2.37674186703931
ENSG00000115977,22848,AAK1,AP2 associated kinase 1,0.851837364381034,5.85213783212683,6.57316752404016,1.32340745189032e-05,0.000853597806469254,3.33034122068745
ENSG00000136273,3364,HUS1,HUS1 checkpoint clamp component,0.844829924117187,5.12184372882839,4.6777743307359,0.000367905206161465,0.00679549994198582,0.0874347984953685
ENSG00000172809,6169,RPL38,ribosomal protein L38,0.844680776685186,7.53691106793389,6.04844708492449,3.16294092236248e-05,0.00137697953217235,2.24768305275225
ENSG00000147027,83604,TMEM47,transmembrane protein 47,0.842792457829646,7.38094771992395,5.7151495307622,5.6111078390451e-05,0.00201962307822773,1.65696246060471
ENSG00000125691,9349,RPL23,ribosomal protein L23,0.839771558509804,7.36081928338138,4.64142983873923,0.00039393932899142,0.00708958892855653,-0.316268451499741
ENSG00000232388,388789,SMIM26,small integral membrane protein 26,0.838363150559148,4.97467536161017,5.70036716096323,5.75764959289866e-05,0.00205858314158516,1.97686766899579
ENSG00000070087,5217,PFN2,profilin 2,0.837619310933059,7.67033921254651,8.91887171576891,4.17088438181945e-07,9.86109323395929e-05,6.69031990041216
ENSG00000142871,3491,CCN1,cellular communication network factor 1,0.836502129736473,7.28090514481905,6.15948663494862,2.62202629764112e-05,0.00121494753015698,2.49668337564319
ENSG00000160753,23623,RUSC1,RUN and SH3 domain containing 1,0.8359753685363,5.50772156662523,5.65439829164019,6.23946314354848e-05,0.00213612193608746,1.80995667241345
ENSG00000137944,56267,KYAT3,kynurenine aminotransferase 3,0.834221390273144,5.48510870089747,5.65734635738143,6.20733371992799e-05,0.00213543066110383,1.83470144186477
ENSG00000188010,729967,MORN2,MORN repeat containing 2,0.833766351648725,4.40210346403115,4.46308702047131,0.000552190957857248,0.00891944968242868,-0.203226412625061
ENSG00000099899,27037,TRMT2A,tRNA methyltransferase 2 homolog A,0.824517403313133,5.89303899425059,6.36600020336615,1.85831724778308e-05,0.000998845520683405,2.97976006069909
ENSG00000099622,1153,CIRBP,cold inducible RNA binding protein,0.822214373480121,7.23760309515553,5.45965801766367,8.79842361851897e-05,0.00266681542948531,1.21523093547252
ENSG00000132406,85013,TMEM128,transmembrane protein 128,0.818977175917363,5.54065635191953,5.78847567898346,4.93973083536152e-05,0.00188170714799172,2.04832122800686
ENSG00000139372,6996,TDG,thymine DNA glycosylase,0.816583689262106,6.26701733609358,5.64988066508866,6.28903599790934e-05,0.00214224949946499,1.68223253834681
ENSG00000136732,2995,GYPC,glycophorin C (Gerbich blood group),0.815410253567048,6.99218731912601,4.46354412575558,0.0005517107177281,0.00891944968242868,-0.634851261655998
ENSG00000150779,26521,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,0.810311353473534,7.65613942785322,5.56914428121643,7.24788804390974e-05,0.00236127301997104,1.37431245074274
ENSG00000170385,7779,SLC30A1,solute carrier family 30 member 1,0.809821193950455,5.86426284672888,4.79684134573149,0.000294399738701471,0.00580341783198193,0.177916653465403
ENSG00000176422,283377,SPRYD4,SPRY domain containing 4,0.809673337399595,5.60487363349125,5.28708073184401,0.000119826418265833,0.0032473966294732,1.10897517555907
ENSG00000198467,7169,TPM2,tropomyosin 2,0.808227976188682,8.97128502670588,4.40067503022991,0.00062197721034195,0.00964196734027496,-0.949874990240773
ENSG00000146540,84310,C7orf50,chromosome 7 open reading frame 50,0.803747664418755,7.77001177994991,6.17729164440527,2.54475000318919e-05,0.00119027720476924,2.45308732327763
ENSG00000164615,819,CAMLG,calcium modulating ligand,0.801251051555362,5.01323306198978,4.66094801203758,0.000379729760412077,0.00694233830685345,0.0780722363079329
ENSG00000111057,3875,KRT18,keratin 18,0.800030704620058,9.95933544305187,7.39650268332724,3.63582831086118e-06,0.000397821167257132,4.29302305598204
ENSG00000106245,8896,BUD31,BUD31 homolog,0.796820965173458,6.1219606685194,6.62199614356371,1.22269259679258e-05,0.000810973635057305,3.3924494888499
ENSG00000172175,10892,MALT1,MALT1 paracaspase,0.793462134938045,6.22871391090116,5.44626746970957,9.01054035602085e-05,0.00271106474201362,1.32219125228701
ENSG00000182899,6165,RPL35A,ribosomal protein L35a,0.791575454038807,7.90902312991283,6.53959125485646,1.39769988801711e-05,0.000866842719010609,3.05530808997481
ENSG00000163754,2992,GYG1,glycogenin 1,0.791429512060875,6.82598442530729,5.80598336479395,4.79221851191474e-05,0.0018611555102309,1.87738970872715
ENSG00000205765,285636,C5orf51,chromosome 5 open reading frame 51,0.791134696823649,6.18830820239571,4.7465923703746,0.000323368775325067,0.00617684498795859,0.0212928681780138
ENSG00000129103,25870,SUMF2,sulfatase modifying factor 2,0.79095631298474,7.13940088070548,6.0455392685378,3.17858713278955e-05,0.00137781498699547,2.27886118419901
ENSG00000051620,23593,HEBP2,heme binding protein 2,0.790357323525061,6.09332496561236,6.70661602982666,1.06678507270619e-05,0.000754469706025759,3.52393155094243
ENSG00000169733,5986,RFNG,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,0.787937702258653,5.11794401151981,4.65735892185286,0.000382302381363796,0.00696567898247595,0.0474576135253146
ENSG00000137720,64776,C11orf1,chromosome 11 open reading frame 1,0.784008276089911,5.01762001078684,5.20500487234433,0.000138983177197628,0.00355748807511767,1.06271886681575
ENSG00000110002,4013,VWA5A,von Willebrand factor A domain containing 5A,0.782634040849467,6.6754824842938,6.46490580051429,1.57912556349166e-05,0.000912666656319104,3.04947770478534
ENSG00000174842,11146,GLMN,"glomulin, FKBP associated protein",0.780788388940219,5.07628662171819,4.41882046060615,0.000600798804455341,0.00941975397717057,-0.398597246904941
ENSG00000107175,10488,CREB3,cAMP responsive element binding protein 3,0.775485630789844,7.6409609059435,7.05725368100443,6.12446292880012e-06,0.000514359191285948,3.92628386943329
ENSG00000182628,348235,SKA2,spindle and kinetochore associated complex subunit 2,0.768292527156131,5.12804913864533,4.90328576524798,0.000241567340533031,0.00510426404042567,0.484153804717802
ENSG00000085231,102157402,AK6,adenylate kinase 6,0.766930828708814,5.63452819008333,4.7216355968845,0.000338837682233152,0.00639035979650242,0.0756632299642899
ENSG00000123349,5204,PFDN5,prefoldin subunit 5,0.766901974852137,7.10877438246099,6.08499488833392,2.9730285100461e-05,0.00131342697875324,2.356631877219
ENSG00000116670,10459,MAD2L2,mitotic arrest deficient 2 like 2,0.762770999610517,6.41709189378408,5.55830823465158,7.38775424934254e-05,0.00239211922230218,1.52556585915419
ENSG00000182117,55505,NOP10,NOP10 ribonucleoprotein,0.761409745329483,7.66753844632543,5.78616655463671,4.95953821951306e-05,0.00188170714799172,1.77222707827438
ENSG00000213722,23564,DDAH2,dimethylarginine dimethylaminohydrolase 2,0.75978095739289,6.88516521352255,4.63009511396085,0.000402442224384987,0.00720242049745607,-0.272565410679045
ENSG00000111725,5564,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1,0.758661456354125,6.83384242687172,6.26777128260904,2.1873528360769e-05,0.00109537467334597,2.69757052555501
ENSG00000266472,54460,MRPS21,mitochondrial ribosomal protein S21,0.755950021893255,6.98317059029701,6.47495086065333,1.55334728408003e-05,0.00090690274015503,3.0348952655052
ENSG00000110700,6207,RPS13,ribosomal protein S13,0.755171009889865,7.5080638549317,5.41143190803977,9.58772491141345e-05,0.00282425020162377,1.10913827340836
ENSG00000143368,10262,SF3B4,splicing factor 3b subunit 4,0.753377894546103,6.78120420140197,4.66825450672671,0.000374547667277463,0.00687879400324498,-0.208712452167161
ENSG00000136068,2317,FLNB,filamin B,0.745972092987464,5.8090598137118,5.1590236294983,0.000151083257842697,0.00375959495789119,0.874473011676636
ENSG00000120699,11340,EXOSC8,exosome component 8,0.743981583632243,6.66421135283351,6.39738959197569,1.76448376191345e-05,0.000987407246080855,2.93544697534612
ENSG00000205707,144363,ETFRF1,electron transfer flavoprotein regulatory factor 1,0.741147822070515,5.84324242199049,4.57928726393364,0.000442949758768537,0.00765548216521186,-0.23801699319524
ENSG00000122694,152007,GLIPR2,GLI pathogenesis related 2,0.73715956127544,6.10697091236801,4.97050593265281,0.000213358645753125,0.00473714739171328,0.463617695649602
ENSG00000182774,6218,RPS17,ribosomal protein S17,0.735806798967449,6.44592973222894,5.15940242151403,0.000150979222695325,0.00375959495789119,0.781075398898638
ENSG00000115129,9540,TP53I3,tumor protein p53 inducible protein 3,0.730294710432559,7.37706469811454,4.56074324523851,0.000458762992390033,0.00788651732653442,-0.493540111139583
ENSG00000157379,115817,DHRS1,dehydrogenase/reductase 1,0.73027024285072,5.61584276886367,4.9002643405899,0.000242922647929641,0.00510707652915966,0.414333122630045
ENSG00000171552,598,BCL2L1,BCL2 like 1,0.729994204112931,5.94185089282315,4.67942882103645,0.000366763260148377,0.00678217611226212,-0.0609381502571464
ENSG00000108107,6158,RPL28,ribosomal protein L28,0.729918364856687,5.76700775097852,5.24570684543101,0.000129113679212649,0.00340746002832073,1.05536103683481
ENSG00000142676,6135,RPL11,ribosomal protein L11,0.72963973040757,6.65604576730613,5.61305970227363,6.70875270915473e-05,0.00224437007126805,1.57755902306975
ENSG00000174775,3265,HRAS,"HRas proto-oncogene, GTPase",0.727283069399623,5.7251741397593,4.90126631335229,0.000242472325889368,0.00510426404042567,0.393771126171128
ENSG00000167325,6240,RRM1,ribonucleotide reductase catalytic subunit M1,0.726809012252887,6.87740746713315,5.57276118332233,7.20182068432488e-05,0.00235713077298359,1.46404929424854
ENSG00000116586,28956,LAMTOR2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",0.724628104105784,6.84376086926687,5.64793594195483,6.31050240152478e-05,0.00214224949946499,1.60444397396871
ENSG00000125835,6628,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1,0.723416887638566,7.78668331782021,5.49026088464452,8.33297318612888e-05,0.00259399985765112,1.22888071716629
ENSG00000165671,64324,NSD1,nuclear receptor binding SET domain protein 1,0.721361885682544,6.05845413454951,4.84277285540146,0.000270269112241281,0.00546126495600334,0.220683039737311
ENSG00000118181,6230,RPS25,ribosomal protein S25,0.720402124697442,6.50410104287542,4.88572176807918,0.000249557087723691,0.00517903222592602,0.260507610678211
ENSG00000196636,57001,SDHAF3,succinate dehydrogenase complex assembly factor 3,0.718354796377504,5.26769999731525,4.8756590871693,0.000254257478166034,0.00524284122177405,0.424964013936964
ENSG00000167515,51693,TRAPPC2L,trafficking protein particle complex subunit 2L,0.716184984242463,6.73426952724127,5.32951158520738,0.000111021790983385,0.00308128464648379,1.04298810329925
ENSG00000178567,9852,EPM2AIP1,EPM2A interacting protein 1,0.715907908192277,5.90151378293448,5.11075373072663,0.000164970089239534,0.00397629699400222,0.745632527666317
ENSG00000196396,5770,PTPN1,protein tyrosine phosphatase non-receptor type 1,0.715196437783615,6.13629148714313,4.90156653041841,0.000242337566268625,0.00510426404042567,0.336486195792943
ENSG00000166797,84191,CIAO2A,cytosolic iron-sulfur assembly component 2A,0.713395548656243,7.36936184973672,6.11777158254584,2.81287446681493e-05,0.00126837461243433,2.37262885832304
ENSG00000145349,817,CAMK2D,calcium/calmodulin dependent protein kinase II delta,0.709463323221172,7.99618689955713,4.85426746789437,0.000264557081060615,0.00536601626679549,0.00150054124202725
ENSG00000168701,29100,TMEM208,transmembrane protein 208,0.706007725794901,6.80789046844758,6.3838798472023,1.80424373790267e-05,0.000987407246080855,2.90689115947768
ENSG00000182004,6635,SNRPE,small nuclear ribonucleoprotein polypeptide E,0.704753894461424,6.60292300384028,5.07783079790514,0.000175197669462792,0.0041667587316925,0.589745427178847
ENSG00000091651,23594,ORC6,origin recognition complex subunit 6,0.699267820504138,5.66963943038977,4.4644876380779,0.00055072081267238,0.00891603725335556,-0.417628027228059
ENSG00000198523,5350,PLN,phospholamban,0.697231591699376,9.86189068607231,4.97962067591469,0.000209805594563144,0.00469868227208478,0.0828919776775487
ENSG00000140105,7453,WARS1,tryptophanyl-tRNA synthetase 1,0.696910982500915,8.15397122285332,6.74536558414626,1.00251316327359e-05,0.000730770647972293,3.36536064491775
ENSG00000143947,6233,RPS27A,ribosomal protein S27a,0.695516142451191,8.30179086383545,6.38314962599295,1.80641945794637e-05,0.000987407246080855,2.75622099662227
ENSG00000177469,284119,CAVIN1,caveolae associated protein 1,0.694658455181622,6.55392393681255,4.89360721873662,0.000245936693905656,0.00513695490832733,0.262639947447729
ENSG00000114019,51421,AMOTL2,angiomotin like 2,0.688220997340936,7.85386958408559,5.05460282293146,0.000182808231204757,0.00427214888141551,0.413884941979955
ENSG00000130513,9518,GDF15,growth differentiation factor 15,0.688009354312775,7.92226638834955,5.48680468851768,8.38422775916073e-05,0.00260492625465254,1.20853166238665
ENSG00000010270,83930,STARD3NL,STARD3 N-terminal like,0.684165674979059,7.29747999481383,6.20641897619489,2.42344236151464e-05,0.00115615408519005,2.54243021008666
ENSG00000110315,50862,RNF141,ring finger protein 141,0.682897669091188,6.53448983810942,4.75362670612654,0.000319142025168804,0.00611910244452671,-0.0167386717595646
ENSG00000171469,93134,ZNF561,zinc finger protein 561,0.681888362697593,6.27373668151362,5.28965731134404,0.000119271565270184,0.00323780132993556,1.0150688772104
ENSG00000128524,9296,ATP6V1F,ATPase H+ transporting V1 subunit F,0.679876944692247,8.0269542498998,6.81149396316453,9.02067218260292e-06,0.000695303615578758,3.49248304305575
ENSG00000168003,6520,SLC3A2,solute carrier family 3 member 2,0.679768776076438,8.53674095381461,4.44315368322239,0.000573557448850613,0.00916611879357397,-0.807556513186976
ENSG00000169567,3094,HINT1,histidine triad nucleotide binding protein 1,0.677541675103715,8.3870548976473,7.28455979558561,4.31133486551927e-06,0.000440001738648723,4.22884655284991
ENSG00000168002,5436,POLR2G,RNA polymerase II subunit G,0.676946856543103,7.20620654117727,5.86175779984381,4.35225635306535e-05,0.0017415926619603,1.95312432492755
ENSG00000184009,71,ACTG1,actin gamma 1,0.675060993388152,9.81336341171106,4.72031251338742,0.000339678826070331,0.00639873956820572,-0.372255572647136
ENSG00000074842,56005,MYDGF,myeloid derived growth factor,0.674991554932436,7.87502738683634,6.57346577503438,1.3227664541599e-05,0.000853597806469254,3.11313601021203
ENSG00000113312,7265,TTC1,tetratricopeptide repeat domain 1,0.674666393895587,6.60893532784289,4.63701783854671,0.000397226776661437,0.00713283048292391,-0.225199349058419
ENSG00000166557,23423,TMED3,transmembrane p24 trafficking protein 3,0.671462664816356,6.78399129539676,5.5923853277056,6.95714855878259e-05,0.00229885287931085,1.52726487239945
ENSG00000081721,11266,DUSP12,dual specificity phosphatase 12,0.669211988459692,5.58307330117462,4.51339266993299,0.000501837801892426,0.00840328968261198,-0.30598825787531
ENSG00000165732,9188,DDX21,DExD-box helicase 21,0.667265329536073,5.83518005205713,5.57386148406087,7.18786722921083e-05,0.00235713077298359,1.59956051129056
ENSG00000034510,9168,TMSB10,thymosin beta 10,0.6666494584071,8.13912397370514,5.03866263188007,0.000188229026801687,0.00436090956490978,0.37222716778242
ENSG00000185475,374395,TMEM179B,transmembrane protein 179B,0.665591646937966,6.00665438192332,4.86862157160402,0.000257599227943437,0.00527130399820803,0.292317489987558
ENSG00000133142,79921,TCEAL4,transcription elongation factor A like 4,0.665377269009188,6.39639376112496,4.41017890310268,0.000610790646127767,0.0095251442638397,-0.648592335689444
ENSG00000105193,6217,RPS16,ribosomal protein S16,0.664890697239723,7.48933147189824,4.83353532328218,0.000274952049166451,0.00550757986684351,0.0269823023903664
ENSG00000155366,389,RHOC,ras homolog family member C,0.662670350475842,8.16122858150615,4.69754509063195,0.000354496271843405,0.00660346631618491,-0.299274447441473
ENSG00000001036,2519,FUCA2,alpha-L-fucosidase 2,0.661405744443537,6.61347242215044,5.93408570271768,3.84378436604473e-05,0.00158114854343039,2.15235888752564
ENSG00000140463,585,BBS4,Bardet-Biedl syndrome 4,0.659828517215302,6.15436675538485,5.09803001059898,0.000168847143487034,0.00404030806497999,0.701994303333454
ENSG00000111911,135114,HINT3,histidine triad nucleotide binding protein 3,0.659320621251446,5.63052228070761,4.53810062992229,0.000478864037612783,0.00810250011175879,-0.303086014625558
ENSG00000239672,4830,NME1,NME/NM23 nucleoside diphosphate kinase 1,0.657916269216641,5.98934332903199,4.63460387156026,0.000399037439939401,0.00715737343606544,-0.163997280061424
ENSG00000115128,51639,SF3B6,splicing factor 3b subunit 6,0.65586676795875,7.23710403830911,4.42909586427114,0.000589136433201861,0.00933185165557958,-0.714302771665659
ENSG00000109270,8649,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",0.65248571637083,6.67888178072875,5.2232073165829,0.000134475780005142,0.00349182278998859,0.837373308839513
ENSG00000184216,3654,IRAK1,interleukin 1 receptor associated kinase 1,0.649132610718628,6.62034465675312,5.44756862039017,8.9896971220798e-05,0.00271106474201362,1.27462828251183
ENSG00000106636,10652,YKT6,YKT6 v-SNARE homolog,0.647021792113881,7.49383596315135,6.24306074059111,2.27939840980887e-05,0.00112746317049595,2.57929458726956
ENSG00000163682,6133,RPL9,ribosomal protein L9,0.644718824841525,7.65457300762751,5.4642071470034,8.72755270260736e-05,0.00266033624441481,1.1963260482546
ENSG00000185222,51186,TCEAL9,transcription elongation factor A like 9,0.641353573581576,7.04255442498886,4.90292179697877,0.000241730188094712,0.00510426404042567,0.198878044269113
ENSG00000136827,1861,TOR1A,torsin family 1 member A,0.641212651835883,6.70280400786737,5.80594899690966,4.79250352281483e-05,0.0018611555102309,1.9175922362122
ENSG00000123144,79002,TRIR,telomerase RNA component interacting RNase,0.639770661250282,7.09795602443659,5.32333901614295,0.00011225955612412,0.00308905348549732,0.995571269407912
ENSG00000102119,2010,EMD,emerin,0.639475446598347,5.30676787668409,4.52440915107623,0.000491457302159119,0.00827218058174925,-0.242401253178316
ENSG00000149806,2197,FAU,FAU ubiquitin like and ribosomal protein S30 fusion,0.639277503829101,7.64727988300339,4.95528920174209,0.000219430100136138,0.00483375732881861,0.244707498500562
ENSG00000197756,6168,RPL37A,ribosomal protein L37a,0.635097227713564,7.51347445156865,4.82213633427633,0.000280846805588774,0.00560477071796904,0.00845393403517569
ENSG00000150687,11098,PRSS23,serine protease 23,0.634492480485536,8.25304948195399,4.64647225855841,0.000390216535227492,0.00704618323689061,-0.401864903383865
ENSG00000121207,9227,LRAT,lecithin retinol acyltransferase,0.631274051051388,5.91174375898837,4.37706323033523,0.000650691209658219,0.00989848656201771,-0.648386013638577
ENSG00000145782,9140,ATG12,autophagy related 12,0.628705244826952,6.11133332467511,4.63245454346595,0.000400656777038741,0.0071784339219441,-0.168984019998853
ENSG00000166441,6157,RPL27A,ribosomal protein L27a,0.628474580803982,7.20942558778687,5.12446133454825,0.000160896608121032,0.00391912055279704,0.617556705144049
ENSG00000184575,11260,XPOT,exportin for tRNA,0.628205865881827,7.57434362117671,5.21780032871684,0.000135798585951278,0.00350819427650641,0.727723957622365
ENSG00000173786,1267,CNP,"2',3'-cyclic nucleotide 3' phosphodiesterase",0.627979785196634,7.32568086090964,5.50285584034861,8.14894271664135e-05,0.00255114754027231,1.29234546983651
ENSG00000108828,10493,VAT1,vesicle amine transport 1,0.622428934812174,8.89135675660554,7.56774617587173,2.81020915068293e-06,0.000345913149272994,4.6328367676747
ENSG00000147065,4478,MSN,moesin,0.617739036749375,7.98135652126504,4.86211935926422,0.000260727245940807,0.00531445571283891,0.0285921846988817
ENSG00000092841,4637,MYL6,myosin light chain 6,0.614696181806712,11.1845638610406,6.37289458066279,1.83726759780283e-05,0.000994745936281942,2.52859924764495
ENSG00000076003,4175,MCM6,minichromosome maintenance complex component 6,0.609784839145559,5.84086520648659,4.40026254605326,0.000622467472944263,0.00964196734027496,-0.58901242919724
ENSG00000008988,6224,RPS20,ribosomal protein S20,0.608583498170431,6.55786047965174,5.43262409900624,9.23215422059369e-05,0.00276707224548463,1.27302985276995
ENSG00000109971,3312,HSPA8,heat shock protein family A (Hsp70) member 8,0.60832436004713,10.3838520454844,7.32404827378627,4.05905279778269e-06,0.000426385733715803,4.14942810723825
ENSG00000139318,1848,DUSP6,dual specificity phosphatase 6,0.601133590286898,7.02877791018878,4.72356887509804,0.000337612481427566,0.00637470873889871,-0.128076545483818
ENSG00000213719,1192,CLIC1,chloride intracellular channel 1,0.600693772342629,8.49076057465992,4.79957963849398,0.000292900444319845,0.00578974664604453,-0.127359255796468
ENSG00000159348,51706,CYB5R1,cytochrome b5 reductase 1,0.593050902853291,6.8450359975938,5.12101568790097,0.000161910611021335,0.00392859498060765,0.640799566450015
ENSG00000106105,2617,GARS1,glycyl-tRNA synthetase 1,0.592684335156997,8.28701384813245,5.41477209845812,9.53074741330885e-05,0.00281560286172045,1.02885533453387
ENSG00000221988,9374,PPT2,palmitoyl-protein thioesterase 2,0.59172683416206,6.02597182974994,4.74341453889886,0.000325297202389921,0.00620025696044618,0.0416073130464607
ENSG00000099995,10291,SF3A1,splicing factor 3a subunit 1,0.590636272455602,6.23980127311357,4.923045701923,0.000232894835084897,0.00500057152562446,0.343183106020071
ENSG00000070010,7353,UFD1,ubiquitin recognition factor in ER associated degradation 1,0.587115868111304,5.97043189619656,4.82374866097475,0.000280005139044661,0.0055948982244054,0.211615298282699
ENSG00000135047,1514,CTSL,cathepsin L,0.586764969734207,8.10047202646148,6.37253732516139,1.8383521799195e-05,0.000994745936281942,2.74864600576566
ENSG00000106028,6742,SSBP1,single stranded DNA binding protein 1,0.583961819229514,7.45155821570831,5.38479602570678,0.000100549881065839,0.00290567532649938,1.05460397330539
ENSG00000181222,5430,POLR2A,RNA polymerase II subunit A,0.581329689509109,7.24078958235276,5.18587191229672,0.00014389077020879,0.00364244689107808,0.706888439356759
ENSG00000157916,11079,RER1,retention in endoplasmic reticulum sorting receptor 1,0.577844620023786,7.24193499731104,5.16342623908375,0.000149878669837994,0.00375862138590615,0.680691193081723
ENSG00000164294,493869,GPX8,glutathione peroxidase 8 (putative),0.576861437736133,6.54778162545452,4.76337301298924,0.000313379973412017,0.00607552898019093,0.00642437622024961
ENSG00000130165,84337,ELOF1,elongation factor 1,0.574982943545477,6.74732879436662,4.5905130437804,0.000433651418392273,0.00755648120720176,-0.341939179428259
ENSG00000183431,10946,SF3A3,splicing factor 3a subunit 3,0.568898425056888,7.34121912582522,5.23800362654953,0.00013092401077982,0.00342163642435104,0.801207892412556
ENSG00000132507,1984,EIF5A,eukaryotic translation initiation factor 5A,0.567547705889435,8.33537834775141,4.62520294559595,0.00040617049741237,0.00725304459664946,-0.467055451380318
ENSG00000173812,10209,EIF1,eukaryotic translation initiation factor 1,0.563096500263741,9.10571398451309,5.03522571617376,0.000189419542349467,0.0043759170779157,0.261837995100255
ENSG00000173726,9804,TOMM20,translocase of outer mitochondrial membrane 20,0.556403996171192,7.03010918411326,5.15120270751018,0.000153248012937533,0.00379588972137898,0.661655631174955
ENSG00000172725,57175,CORO1B,coronin 1B,0.55539467994507,6.76450743241683,4.91099963824091,0.000238142599247574,0.00506602824916507,0.270338776444929
ENSG00000084073,10269,ZMPSTE24,zinc metallopeptidase STE24,0.551924151080576,6.91447458091126,4.86150197447456,0.000261026289895716,0.00531445571283891,0.14592330161465
ENSG00000125841,80023,NRSN2,neurensin 2,0.550880973422213,7.71015307372684,4.72650831165485,0.000335758406935857,0.00634713283920364,-0.203582713781714
ENSG00000060762,51660,MPC1,mitochondrial pyruvate carrier 1,0.550775486191151,6.74648285743041,4.62226907473219,0.000408423463171714,0.00727334442188315,-0.306775461977505
ENSG00000115524,23451,SF3B1,splicing factor 3b subunit 1,0.550647988077113,8.79400894467699,6.33112429396622,1.96875018363969e-05,0.00103006673219806,2.61411179469274
ENSG00000137055,9373,PLAA,phospholipase A2 activating protein,0.548400713495147,6.56842170008667,4.45460602060299,0.000561179722100076,0.00899505270264785,-0.588939558844629
ENSG00000117410,533,ATP6V0B,ATPase H+ transporting V0 subunit b,0.547131279776247,9.10335101772788,6.51752246813884,1.44890914218914e-05,0.00087494364773443,2.91437846725753
ENSG00000111237,51699,VPS29,VPS29 retromer complex component,0.545653053981796,7.10392543284446,5.46303671385543,8.74572980208135e-05,0.00266084703884079,1.24028031398161
ENSG00000002834,3927,LASP1,LIM and SH3 protein 1,0.545315036118195,6.31601150536626,4.38521921070526,0.000640621754512807,0.00981816686793437,-0.67759514847388
ENSG00000125977,8894,EIF2S2,eukaryotic translation initiation factor 2 subunit beta,0.54374932519292,6.5896549689737,4.7615948459809,0.000314423147685135,0.00608297893821415,0.00149720967778944
